Index;Product Name;Colors;Pic Urls;Care Instructions
665;Slimfit shirt in stretchcotton canvas;White;https://images.hugoboss.com/is/image/boss/hbeu50446813_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
666;Slimfit shirt in a micropint stretchcotton blend;Silver;https://images.hugoboss.com/is/image/boss/hbeu50438015_047_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
667;Slimfit shirt in cotton poplin;Silver  White;https://images.hugoboss.com/is/image/boss/hbeu50289491_047_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
668;Slimfit shirt in cotton poplin;White  Silver;https://images.hugoboss.com/is/image/boss/hbeu50289491_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
669;Cuffed jogging trousers in cotton with newseason logo;White  Silver  Black;https://images.hugoboss.com/is/image/boss/hbeu50436125_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
670;Cottoncanvas slimfit shirt with micro print;Dark Blue  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438129_414_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
671;Regularfit shirt in easyiron cotton twill;White  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438874_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
672;Slimfit shirt in camouflageprint cotton canvas;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438091_405_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
673;Slimfit shirt in Oxford cotton with printed motif;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438079_405_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
674;Garmentwashed slimfit shirt in Oxford cotton;White;https://images.hugoboss.com/is/image/boss/hbeu50439192_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
675;Regularfit shirt in easyiron cotton twill;Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50438874_413_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
676;Slimfit shirt in pinpoint cotton with spread collar;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50438162_459_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
677;Slimfit zipneck polo shirt in mercerised cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50436128_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
678;Regularfit polo shirt in Oxfordcotton piqu;Dark Blue  Dark Orange  Red  Light Green;https://images.hugoboss.com/is/image/boss/hbeu50426682_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
679;Regularfit checked shirt in brushed cotton twill;Light Blue  Blue Patterned;https://images.hugoboss.com/is/image/boss/hbeu50439006_458_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
680;Regularfit down jacket with gloss logo;Black  Light Green;https://images.hugoboss.com/is/image/boss/hbeu50436496_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
681;Hooded sweatshirt in cottonblend French terry;Dark Blue  Light Green  Black;https://images.hugoboss.com/is/image/boss/hbeu50436404_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
682;Logoprint polo shirt in mercerised cotton piqu;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50436308_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
683;Melangecotton Tshirt with allover print;Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50440740_435_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
684;Slimfit colourblocked polo shirt with printed stripes;Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50435632_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
685;Frenchterry hooded sweatshirt with digital print;Blue;https://images.hugoboss.com/is/image/boss/hbeu50439380_435_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
686;Regularfit leather jacket with reverse lapels;Black;https://images.hugoboss.com/is/image/boss/hbeu50436410_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Gentle chemical dry cleaning F
687;Virginwool boiler suit with chain detail;Black;https://images.hugoboss.com/is/image/boss/hbeu50437444_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
688;Taperedfit jeans in distressed brightblue stretch denim;Turquoise;https://images.hugoboss.com/is/image/boss/hbeu50438833_448_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
689;Taperedfit chinos in brushed stretchcotton satin;Dark Red  Dark Blue  White  Beige  Brown  Dark Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50442037_605_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
690;Taperedfit chinos in brushed stretchcotton satin;Dark Grey  Dark Red  Dark Blue  White  Beige  Brown  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50442037_012_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
691;Jogging trousers in doublefaced jersey with logo details;Patterned  Dark Blue  Black  Black;https://images.hugoboss.com/is/image/boss/hbeu50434907_962_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
692;Slimfit polo shirt in cotton with contrast stripes;Red  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50435587_623_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
693;Relaxedfit Tshirt in stretch cotton with layered logo;Light Green  Light Yellow  Yellow  Dark pink  Red  Dark Red  Dark Red  Blue  Blue  Dark Blue  Dark Blue  Khaki  White  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50418749_346_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
694;Cottonpiqu polo shirt with tipping stripes;Light Blue  Red  Dark Green;https://images.hugoboss.com/is/image/boss/hbeu50435629_493_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
695;Slimfit shirt in naturalstretch cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50439224_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
696;Slimfit jeans in deepblue superstretch denim;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438838_416_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
697;Slimfit jeans in darkblue superstretch denim;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438843_413_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
698;Relaxedfit Tshirt in stretch cotton with layered logo;Dark Grey  Light Yellow  Yellow  Dark pink  Red  Dark Red  Dark Red  Blue  Blue  Dark Blue  Dark Blue  Light Green  Khaki  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50418749_026_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
699;Taperedfit chinos in brushed stretchcotton satin;Dark Grey  Dark Red  Dark Blue  White  Beige  Brown  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50442037_026_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
700;Regularfit chinos in twotone stretch cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50437892_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
701;Waterrepellent parka with statement hood;Black;https://images.hugoboss.com/is/image/boss/hbeu50436511_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
702;Slimfit chinos in stretchcotton gabardine;Blue  Blue  Dark Blue  Beige  Light Brown  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50437976_425_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
703;Hooded sweatshirt in cotton with monogramtape details;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50436530_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
704;Cottonjersey Tshirt with collectionthemed print;Black;https://images.hugoboss.com/is/image/boss/hbeu50440421_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
705;Slimfit shirt in cotton with exclusive print;Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50435502_403_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
706;Slimfit coat in virgin wool with cashmere;Black  Dark Blue  Beige  Grey;https://images.hugoboss.com/is/image/boss/hbeu50438689_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
707;Hooded sweatshirt in cotton with collectionthemed marble print;Blue;https://images.hugoboss.com/is/image/boss/hbeu50437297_425_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
708;Singlejersey boxer briefs with logo waistband;Dark Blue  Dark Green;https://images.hugoboss.com/is/image/boss/hbeu50437247_402_341?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Tumble Dry Low Heat  Do Not Iron  Do not chemical dry clean
709;Slimfit jacket in checked virgin wool;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438332_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
710;Slimfit woolblend coat with detachable inner bib;Black;https://images.hugoboss.com/is/image/boss/hbeu50438654_061_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
711;Crewneck Tshirt in cotton with monogram print;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50446119_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
712;Graphicprint sweatshirt in Recot2 French terry;Silver;https://images.hugoboss.com/is/image/boss/hbeu50437442_047_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
713;Slimfit trousers in traceable Italian virgin wool;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438208_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
714;Slimfit padded jacket with detachable logoprint hood;Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50434403_405_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
715;Regularfit cottonjersey Tshirt with graphic print;Black;https://images.hugoboss.com/is/image/boss/hbeu50438757_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
716;Garmentdyed polo shirt in Recot� cotton piqu;Silver;https://images.hugoboss.com/is/image/boss/hbeu50439289_047_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
717;Extraslimfit threepiece suit with print detailing;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50440057_050_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
718;Extraslimfit shirt in easyiron cotton poplin;White  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50436097_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
719;Stretchcotton trunks with allover print;Light Blue  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50437211_462_140?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Tumble Dry Low Heat  Iron Low Heat  Do not chemical dry clean
720;Regularfit overcoat in recycled memory fabric;Black  Dark Blue  Light Beige  Grey;https://images.hugoboss.com/is/image/boss/hbeu50436691_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
721;Relaxedfit polo shirt in jacquardstripe jersey;Black;https://images.hugoboss.com/is/image/boss/hbeu50437306_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
722;Extraslimfit jeans in darkgrey stretch denim;Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50435540_010_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
723;Relaxedfit zipthrough sweatshirt with logo tape details;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50440336_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
724;Slimfit trousers in travelfriendly stretch twill;Dark Blue  Light Blue  Light Beige  Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50437895_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
725;Regularfit Tshirt with newseason logo artwork;Black  light pink  Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50436413_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
726;Slimfit trousers in travelfriendly stretch twill;Light Beige  Light Blue  Dark Blue  Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50437895_275_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
727;Relaxedfit cropped trousers in stretch cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438475_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
728;Regularfit overcoat in recycled memory fabric;Dark Blue  Light Beige  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50436691_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
729;Regularfit shirt in patterned Italian cotton;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50440364_450_100?wid=462&qlt=80  ;40 coloured wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
730;Packable windbreaker jacket with allover motif;Light Green  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50443288_342_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
731;Slimfit trousers in washable melange virgin wool;Light Orange;https://images.hugoboss.com/is/image/boss/hbeu50438300_844_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
732;Slimfit suit in checked wool with soft construction;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438211_402_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
733;Taperedfit trousers in pinstripe virgin wool;Silver;https://images.hugoboss.com/is/image/boss/hbeu50439990_047_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
734;Slimfit suit in pinstripe virgin wool;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50439802_061_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
735;Slimfit polo shirt in washed cotton piqu;Dark Grey  Turquoise  Blue  Blue  Blue  Dark Blue  Light Green  Light Green  Khaki  Light Beige  Light Brown  White  Light Grey  Light Grey  Light Grey  Grey  Brown  Black  Orange  Yellow  Yellow  light pink  Dark pink  Red  Red  Red  Dark Red  Light Purple  Purple  Dark Purple  Turquoise  Light Blue  Light Blue  Light Blue  Turquoise;https://images.hugoboss.com/is/image/boss/hbeu50378365_026_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
736;Extraslimfit jacket in patterned stretch fabric;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50437858_405_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
737;Slimfit chinos in stretchcotton gabardine;Dark Blue  Blue  Blue  Beige  Light Brown  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50437976_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
